11231819,830,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,White,kh24,,,
11956352,75000,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,CLS-Class,2019,Plate Number,,Sedan,Diesel,Auto,White,kh24,,,
11946990,52800,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2016,Tax Paper,,Other,Petrol,Auto,White,kh24,,,
11950961,16856,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2011,Tax Paper,,Sedan,Hybrid,Auto,Red,kh24,,,
11950391,890,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11950396,700,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11950398,730,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11950401,950,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11961978,53900,Cars for Sale,sale,Phnom Penh,,Ford,F-150 Raptor,2018,Plate Number,,,Petrol,,Gray,kh24,,,
11950403,1530,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11950407,950,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11769036,2350,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11718835,16500,Cars for Sale,sale,Phnom Penh,,Ford,Ecosport,2019,Plate Number,,,Diesel,Auto,Blue,kh24,,,
11948690,25500,Cars for Sale,sale,Phnom Penh,,Audi,A8L,2013,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11715766,40,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11873116,2180,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,White,kh24,,,
11924112,24500,Cars for Sale,sale,Phnom Penh,,Jaguar,X-Type,2016,Plate Number,,Sports,Petrol,Auto,White,kh24,,,
11830332,41000,Cars for Sale,sale,Phnom Penh,,Bentley,,2007,Tax Paper,,Sedan,Petrol,Auto,White,kh24,,,
11821982,350,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11961974,23500,Cars for Sale,sale,Phnom Penh,,Lexus,RX330,2004,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11903331,1079,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,White,kh24,,,
11908057,599,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Yellow,kh24,,,
11883496,350,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11864098,20500,Cars for Sale,sale,Phnom Penh,,Lexus,CT,2013,Tax Paper,,,Hybrid,Auto,White,kh24,,,
11961968,38500,Cars for Sale,sale,Phnom Penh,,Ford,F150,2015,Tax Paper,,Pickup,Petrol,Auto,Black,kh24,,,
11933611,950,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,White,kh24,,,
11933584,550,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11677584,550,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11828456,360,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11802436,390,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11961966,7950,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2004,Plate Number,,Sedan,Petrol,Auto,Black,kh24,,,
11702950,620,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11782243,23800,Cars for Sale,sale,Phnom Penh,,Toyota,Vellfire,2008,Plate Number,,Other,Petrol,Auto,White,kh24,,,
11512968,3680,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Silver,kh24,,,
11933599,1030,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
