11752557,2080,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Black,kh24,,,
11987235,260,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,White,kh24,,,
11980891,21681,Cars for Sale,sale,Phnom Penh,,Toyota,Raize,2023,Plate Number,,SUV,Petrol,Auto,Black,kh24,,,
11745962,19900,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2012,Tax Paper,,,,,White,kh24,,,
11900134,2699,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Red,kh24,,,
11980883,33561,Cars for Sale,sale,Phnom Penh,,Toyota,Corolla CROSS,2022,Plate Number,,SUV,Petrol,Auto,Red,kh24,,,
11405236,400,Others,,Phnom Penh,,,,,,,,,,,kh24,,,
11688919,4,Others,,Phnom Penh,,,,,,,,,,,kh24,,,
11953604,25700,Cars for Sale,sale,Phnom Penh,,Lexus,RX350,2010,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11745603,2,Lorries, Vans & Tractors,,Phnom Penh,,,,,,,Other,,,,kh24,,,
11882840,100,Lorries, Vans & Tractors,,Phnom Penh,,,,,,,Other,,,,kh24,,,
11634538,50,Lorries, Vans & Tractors,,Phnom Penh,,,,,,,Other,,,,kh24,,,
11794889,1,Lorries, Vans & Tractors,,Phnom Penh,,,,,,,Other,,,,kh24,,,
11982316,130,Lorries, Vans & Tractors,,Phnom Penh,,,,,,,Other,,,,kh24,,,
11984904,24,Lorries, Vans & Tractors,,Phnom Penh,,,,,,,Other,,,,kh24,,,
11987228,25,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11890389,9900,Cars for Sale,sale,Phnom Penh,,Kia,Picanto,2022,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11780356,21000,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2014,Tax Paper,,SUV,Hybrid,Auto,White,kh24,,,
11890617,20800,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2011,Tax Paper,,Hatchback,Hybrid,Auto,White,kh24,,,
11919401,1790,Motorcycles For Sale,,Siem Reap,,,,,Plate Number,,,,,Red,kh24,,,
11832725,0.06,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11816309,888,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11437161,5,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11928922,5300,Cars for Sale,sale,Phnom Penh,,Kia,Morning,2009,Tax Paper,,Sedan,Petrol,Auto,Red,kh24,,,
