11919207,28800,Cars for Sale,sale,Phnom Penh,,SsangYong,Rexton,2018,Tax Paper,,SUV,Diesel,Auto,White,kh24,,,
11919188,19800,Cars for Sale,sale,Phnom Penh,,Kia,Carnival,2015,Tax Paper,,,Diesel,Auto,Black,kh24,,,
11896212,25500,Cars for Sale,sale,Phnom Penh,,Kia,Carnival,2019,Tax Paper,,MPV (Minivan),Diesel,Auto,White,kh24,,,
11866570,24500,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2011,Tax Paper,,MPV (Minivan),Petrol,Auto,White,kh24,,,
11869045,34500,Cars for Sale,sale,Phnom Penh,,Kia,Carnival,2021,Tax Paper,,MPV (Minivan),Petrol,Auto,White,kh24,,,
11890080,23500,Cars for Sale,sale,Phnom Penh,,Kia,Carnival,2016,Tax Paper,,MPV (Minivan),Diesel,Auto,Black,kh24,,,
11946349,41500,Cars for Sale,sale,Phnom Penh,,Hyundai,Staria,2023,Tax Paper,,MPV (Minivan),Diesel,Auto,Black,kh24,,,
11846498,63500,Cars for Sale,sale,Phnom Penh,,Jeep,Gladiator,2021,Plate Number,,SUV,Petrol,Auto,Brown,kh24,,,
11914395,17600,Cars for Sale,sale,Phnom Penh,,Toyota,Highlander,2005,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11939039,43800,Cars for Sale,sale,Phnom Penh,,Lexus,NX,2016,Plate Number,,SUV,Petrol,Auto,Black,kh24,,,
11952910,43800,Cars for Sale,sale,Phnom Penh,,Lexus,NX,2016,Plate Number,,SUV,Petrol,Auto,Black,kh24,,,
11800065,30,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Manual,,kh24,,,
11637554,30,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Manual,,kh24,,,
11961655,5999,Cars for Sale,sale,Phnom Penh,,Toyota,Camry,2002,Plate Number,,,,,Silver,kh24,,,
11823717,11600,Cars for Sale,sale,Kandal,,Lexus,RX300,2001,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11961654,13300,Cars for Sale,sale,Phnom Penh,,Toyota,Scion,2008,Plate Number,,Hatchback,Petrol,Auto,White,kh24,,,
11946686,9500,Cars for Sale,sale,Phnom Penh,,Kia,Morning,2015,Plate Number,,,Petrol,Auto,Gray,kh24,,,
11946641,34500,Cars for Sale,sale,Phnom Penh,,Mazda,BT50,2022,Plate Number,,Pickup,Diesel,Auto,White,kh24,,,
11953336,9850,Cars for Sale,sale,Phnom Penh,,Lexus,RX300,2001,Plate Number,,SUV,Petrol,Auto,Gray,kh24,,,
11857596,17900,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2010,Tax Paper,,,,,Gray,kh24,,,
11859859,18500,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2010,Tax Paper,,,,Auto,White,kh24,,,
11961648,1010,Motorcycles For Sale,,Preah Sihanouk,,,,,Tax Paper,,,,,Black,kh24,,,
11947590,3600,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Gray,kh24,,,
11947582,3600,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Black,kh24,,,
11947576,3600,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Black,kh24,,,
11947571,3600,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Green,kh24,,,
11947563,3600,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Gray,kh24,,,
11961638,1100,Motorcycles For Sale,,Preah Sihanouk,,,,,Tax Paper,,,,,Brown,kh24,,,
11902127,8500,Lorries, Vans & Tractors,,Phnom Penh,,,,,,,,,,,kh24,,,
11847551,4500,Cars for Sale,sale,Phnom Penh,,Toyota,RAV4,1997,Plate Number,,SUV,Petrol,Auto,Blue,kh24,,,
11629785,675,Motorcycles For Sale,,Battambang,,,,,Plate Number,,,,,Silver,kh24,,,
11860412,8600,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2005,Plate Number,,,Petrol,,Other,kh24,,,
11847151,680,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Brown,kh24,,,
11950961,16856,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2011,Tax Paper,,Sedan,Hybrid,Auto,Red,kh24,,,
11959394,18500,Cars for Sale,sale,Phnom Penh,,Ford,Explorer,2013,Plate Number,,SUV,Petrol,Auto,Black,kh24,,,
11920886,103000,Cars for Sale,sale,Phnom Penh,,Lexus,LX450d,2016,Plate Number,,SUV,Diesel,Auto,Black,kh24,,,
11499974,30,Vehicles For Rent,,Phnom Penh,,,,,,,,Hybrid,Auto,,kh24,,,
11958242,9700,Cars for Sale,sale,Phnom Penh,,Toyota,RAV4,2002,Plate Number,,,Petrol,Auto,White,kh24,,,
11569076,700,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11961631,1480,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Red,kh24,,,
11937761,11900,Cars for Sale,sale,Phnom Penh,,Toyota,Camry,2003,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11961629,15800,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2011,Tax Paper,,Sedan,Hybrid,Auto,White,kh24,,,
11921236,12900,Cars for Sale,sale,Phnom Penh,,Hyundai,Starex,2009,Plate Number,,Other,Diesel,Auto,Black,kh24,,,
