11720788,55000,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2016,Plate Number,,,,Auto,Black,kh24,,,
11893988,37000,Cars for Sale,sale,Preah Sihanouk,,Land Rover,Range Rover Vogue,2014,Plate Number,,,Petrol,Auto,Black,kh24,,,
11963763,7500,Cars for Sale,sale,Phnom Penh,,Toyota,Tacoma,2002,Plate Number,,Pickup,Petrol,Auto,Silver,kh24,,,
11689459,23500,Cars for Sale,sale,Phnom Penh,,Land Rover,Discovery 4,2011,Plate Number,,SUV,Diesel,Auto,Gold,kh24,,,
11834863,123000,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2022,Plate Number,,MPV (Minivan),Petrol,Auto,Black,kh24,,,
11685411,265000,Cars for Sale,sale,Phnom Penh,,Lexus,LX600,2024,Tax Paper,,SUV,Petrol,Auto,White,kh24,,,
11883674,255000,Cars for Sale,sale,Phnom Penh,,Lexus,LX600,2025,Tax Paper,,SUV,Petrol,Auto,White,kh24,,,
11905450,27621,Cars for Sale,sale,Phnom Penh,,Toyota,Fortuner,2014,Plate Number,,SUV,Diesel,Auto,Gold,kh24,,,
11969667,1950,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,White,kh24,,,
11666563,1200,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11809189,25800,Cars for Sale,sale,Phnom Penh,,BYD,Other,2024,Tax Paper,,Sedan,Hybrid,Auto,White,kh24,,,
11683930,135000,Cars for Sale,sale,Phnom Penh,,Lexus,RX350,2024,Tax Paper,,SUV,Petrol,Auto,White,kh24,,,
11827333,249999,Cars for Sale,sale,Phnom Penh,,Lexus,LM,2024,Tax Paper,,MPV (Minivan),Hybrid,Auto,Black,kh24,,,
11887638,52800,Cars for Sale,sale,Phnom Penh,,Lexus,NX,2019,Plate Number,,,Petrol,Auto,White,kh24,,,
11571196,25800,Cars for Sale,sale,Phnom Penh,,Lexus,HS,2010,Plate Number,,Other,Hybrid,Auto,White,kh24,,,
11976943,29800,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,C300,2015,Plate Number,,,Petrol,Auto,White,kh24,,,
11831665,12500,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2006,Tax Paper,,Other,Hybrid,Auto,White,kh24,,,
11952560,32000,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,GL350,2013,Plate Number,,,Diesel,Auto,Gold,kh24,,,
11702639,115000,Cars for Sale,sale,Phnom Penh,,Lexus,NX,2025,Tax Paper,,Hatchback,Petrol,Auto,Black,kh24,,,
11935229,36800,Cars for Sale,sale,Phnom Penh,,Lexus,RX450h,2011,Tax Paper,,SUV,Hybrid,Auto,White,kh24,,,
11705773,240000,Cars for Sale,sale,Phnom Penh,,Lexus,LM,2025,Tax Paper,,MPV (Minivan),Hybrid,Auto,White,kh24,,,
11976897,108800,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2019,Plate Number,,MPV (Minivan),Petrol,Auto,Black,kh24,,,
11653855,137000,Cars for Sale,sale,Phnom Penh,,Lexus,LX450d,2019,Plate Number,,,,,Black,kh24,,,
11450846,36500,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,C300,2015,Tax Paper,,,Petrol,Auto,Black,kh24,,,
11714329,115000,Cars for Sale,sale,Phnom Penh,,Lexus,NX,2024,Tax Paper,,Hatchback,Petrol,Auto,White,kh24,,,
11808340,59999,Cars for Sale,sale,Phnom Penh,,Other,,2021,Plate Number,,,Petrol,Auto,White,kh24,,,
11830401,57500,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,S400L,2015,Plate Number,,,Petrol,Auto,Black,kh24,,,
11825547,18500,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2014,Tax Paper,,Sedan,Hybrid,Auto,White,kh24,,,
11981224,58500,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,S400L,2015,Plate Number,,,Petrol,Auto,Black,kh24,,,
11663510,300000,Cars for Sale,sale,Phnom Penh,,Lexus,LX600,2024,Tax Paper,,SUV,Petrol,Auto,Black,kh24,,,
11952063,9800,Cars for Sale,sale,Phnom Penh,,Kia,Ray,2012,Tax Paper,,Sedan,Petrol,Auto,Black,kh24,,,
11958784,17500,Cars for Sale,sale,Battambang,,Toyota,Prius,2010,Plate Number,,Sedan,Hybrid,Auto,White,kh24,,,
11960435,12800,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2008,Tax Paper,,Sedan,Hybrid,Auto,Gray,kh24,,,
11702969,350,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11981345,1099,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Blue,kh24,,,
11945845,1390,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11866691,55,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11934869,95000,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,E-Class,2021,Tax Paper,,Sedan,Petrol,Auto,Black,kh24,,,
11947690,49000,Cars for Sale,sale,Phnom Penh,,Land Rover,Range Rover Evoque,2020,Plate Number,,SUV,Petrol,Auto,Blue,kh24,,,
11942158,265000,Cars for Sale,sale,Phnom Penh,,Lamborghini,Aventador,2012,Tax Paper,,Sports,Petrol,Auto,Orange,kh24,,,
11866704,12500,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2006,Tax Paper,,Sedan,Hybrid,Auto,White,kh24,,,
11978148,14900,Cars for Sale,sale,Phnom Penh,,Toyota,Raize,2022,Plate Number,,SUV,Petrol,Auto,Blue,kh24,,,
11984779,8700,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2004,Plate Number,,Sedan,Hybrid,Auto,Red,kh24,,,
11792621,19800,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2012,Tax Paper,,Hatchback,Hybrid,Auto,White,kh24,,,
11942375,85000,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,G-Class,2013,Tax Paper,,SUV,Diesel,Auto,Gray,kh24,,,
11942335,135000,Cars for Sale,sale,Phnom Penh,,Nissan,GT-R,2010,Tax Paper,,Sports,Petrol,Auto,Black,kh24,,,
11942292,116000,Cars for Sale,sale,Phnom Penh,,Porsche,911,2014,Tax Paper,,Sports,Petrol,Auto,Black,kh24,,,
11771179,63000,Cars for Sale,sale,Phnom Penh,,GAC,GN8,2024,Tax Paper,,MPV (Minivan),Petrol,Auto,Black,kh24,,,
11820698,88500,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2018,Plate Number,,MPV (Minivan),Petrol,Auto,Black,kh24,,,
11571170,17500,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2010,Tax Paper,,,Hybrid,Auto,Silver,kh24,,,
11977770,36000,Cars for Sale,sale,Phnom Penh,,SsangYong,Rexton,2021,Plate Number,,SUV,Diesel,Auto,Silver,kh24,,,
11936848,22400,Cars for Sale,sale,Phnom Penh,,Toyota,Rush,2020,Plate Number,,,,,Red,kh24,,,
11920997,16500,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,A-Class,2013,Plate Number,,Sports,Petrol,Auto,Silver,kh24,,,
11920978,20800,Cars for Sale,sale,Phnom Penh,,Kia,Carnival,2016,Plate Number,,MPV (Minivan),Diesel,Auto,Black,kh24,,,
11462249,300,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11660790,100,Tuk Tuk & Remork,,Phnom Penh,,,,,,,,,,,kh24,,,
11949314,15800,Cars for Sale,sale,Phnom Penh,,Ford,Everest,2012,Plate Number,,SUV,Diesel,Auto,Gold,kh24,,,
11897352,13900,Cars for Sale,sale,Phnom Penh,,Lexus,LX470,2001,Plate Number,,,Petrol,Auto,Black,kh24,,,
11520708,22500,Cars for Sale,sale,Phnom Penh,,Audi,Q7,2014,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11724729,66,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Manual,,kh24,,,
11724715,66,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Manual,,kh24,,,
11444687,145000,Cars for Sale,sale,Phnom Penh,,Lexus,,2024,Tax Paper,,SUV,Hybrid,Auto,White,kh24,,,
11444675,300000,Cars for Sale,sale,Phnom Penh,,Lexus,LX600,2025,Tax Paper,,SUV,Petrol,Auto,Black,kh24,,,
11865595,22900,Cars for Sale,sale,Phnom Penh,,Mitsubishi,Xpander,2020,Plate Number,,,,Auto,Black,kh24,,,
11987604,7500,Cars for Sale,sale,Phnom Penh,,Toyota,Vitz,2008,Plate Number,,Hatchback,Petrol,Auto,Silver,kh24,,,
11716832,275000,Cars for Sale,sale,Phnom Penh,,Lexus,LM,2025,Tax Paper,,MPV (Minivan),Hybrid,Auto,Black,kh24,,,
11893828,33500,Cars for Sale,sale,Phnom Penh,,Ford,Everest,2017,Plate Number,,SUV,Diesel,Auto,Red,kh24,,,
11474741,700,Vehicles For Rent,,Phnom Penh,,,,,,,,Petrol,Auto,,kh24,,,
11987601,144,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Red,kh24,,,
11981041,500,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Gray,kh24,,,
11944958,1300,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Blue,kh24,,,
11715272,56789,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,300SL,2002,Plate Number,,,Petrol,Auto,Silver,kh24,,,
11987600,17900,Cars for Sale,sale,Phnom Penh,,Toyota,Highlander,2002,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11529220,22678,Cars for Sale,sale,Phnom Penh,,Isuzu,D-MAX,2013,Plate Number,,Pickup,Diesel,Auto,Black,kh24,,,
11915748,22777,Cars for Sale,sale,Phnom Penh,,Ford,Other,2016,Plate Number,,Pickup,Diesel,Manual,White,kh24,,,
11869793,22777,Cars for Sale,sale,Phnom Penh,,Chevrolet,Other,2014,Plate Number,,Pickup,Diesel,Auto,White,kh24,,,
11867001,6957,Cars for Sale,sale,Phnom Penh,,Land Rover,Range Rover,2008,Plate Number,,,Diesel,Auto,Red,kh24,,,
11804735,25678,Cars for Sale,sale,Phnom Penh,,Toyota,Highlander,2009,Plate Number,,SUV,Petrol,Auto,Silver,kh24,,,
11735827,37777,Cars for Sale,sale,Phnom Penh,,Lexus,NX,2015,Plate Number,,,Petrol,Auto,Gray,kh24,,,
11939702,9999,Cars for Sale,sale,Phnom Penh,,Lexus,LX470,1999,Plate Number,,,LPG,Auto,Gold,kh24,,,
11983979,12345,Cars for Sale,sale,Phnom Penh,,Toyota,Camry,2004,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11954403,73000,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2017,Plate Number,,MPV (Minivan),Petrol,Auto,Black,kh24,,,
11443754,50600,Cars for Sale,sale,Phnom Penh,,Toyota,Hilux REVO,2025,Tax Paper,,Pickup,Diesel,Auto,White,kh24,,,
11954405,42000,Cars for Sale,sale,Phnom Penh,,Tesla,Model Y,2020,Tax Paper,,SUV,Petrol,Auto,Black,kh24,,,
11954407,59000,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,Maybach,2025,Tax Paper,,SUV,Petrol,Auto,Black,kh24,,,
11954409,46000,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,GLC-Class,2016,Plate Number,,SUV,Petrol,Auto,Black,kh24,,,
11987597,18500,Cars for Sale,sale,Preah Sihanouk,,Lexus,RX400h,2006,Plate Number,,SUV,Petrol,Auto,Silver,kh24,,,
11408669,68,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Manual,,kh24,,,
