11544564,17500,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2011,Tax Paper,,Sedan,Hybrid,Auto,Gray,kh24,,,
11873056,25800,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,CLA,2014,Plate Number,,Sedan,Petrol,Auto,Gray,kh24,,,
11938183,18800,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2012,Plate Number,,SUV,Petrol,Auto,Gray,kh24,,,
11735082,118000,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2019,Plate Number,,MPV (Minivan),Petrol,Auto,Black,kh24,,,
11635409,25800,Cars for Sale,sale,Phnom Penh,,BYD,Other,2024,Tax Paper,,Sedan,Hybrid,Auto,Gray,kh24,,,
11601661,49900,Cars for Sale,sale,Phnom Penh,,Toyota,Corolla,2024,Tax Paper,,SUV,Hybrid,Auto,White,kh24,,,
11665904,26300,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2010,Tax Paper,,MPV (Minivan),Petrol,Auto,White,kh24,,,
11915535,26500,Cars for Sale,sale,Siem Reap,,Toyota,Alphard,2010,Tax Paper,,MPV (Minivan),Petrol,Auto,White,kh24,,,
11703240,2800,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Auto,,kh24,,,
11933010,7500,Cars for Sale,sale,Siem Reap,,Toyota,Tacoma,2002,Plate Number,,Pickup,Petrol,Auto,Green,kh24,,,
11810037,32000,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2013,Tax Paper,,MPV (Minivan),Petrol,Auto,White,kh24,,,
11933005,15600,Cars for Sale,sale,Siem Reap,,Toyota,Prius,2010,Plate Number,,Sedan,Hybrid,Auto,Red,kh24,,,
11670835,9999,Cars for Sale,sale,Siem Reap,,Toyota,Vitz,2011,Tax Paper,,Sedan,Petrol,Manual,White,kh24,,,
11931146,43500,Cars for Sale,sale,Phnom Penh,,Toyota,Land Cruiser PRADO,2015,Plate Number,,SUV,Petrol,Auto,Black,kh24,,,
