carId,price,category,type,location,posted,brand,model,year,taxType,condition,bodyType,fuel,transmission,color,source
10769569,2750,cars for sale,sale,phnom penh,01-apr-24,toyota,hilux vigo,1992,plate number,used,suv,diesel,auto,blue,kh24,,,
10645574,4100,cars for sale,sale,phnom penh,01-apr-24,toyota,rav4,1997,plate number,used,sedan,petrol,auto,orange,kh24,,,
10419886,44000,cars for sale,sale,phnom penh,01-apr-24,volkswagen,vanagon,2018,plate number,used,,,auto,black,kh24,,,
10541437,9900,cars for sale,sale,phnom penh,01-apr-24,toyota,camry,2002,plate number,used,,,auto,gold,kh24,,,
10573304,23500,cars for sale,sale,phnom penh,01-apr-24,toyota,tundra,2007,tax paper,new,pickup,petrol,auto,gray,kh24,,,
10602094,5250,motorcycles for sale,,phnom penh,01-apr-24,,,2009,plate number,used,,,,orange,kh24,,,
10633194,16900,cars for sale,sale,phnom penh,01-apr-24,toyota,prius,2010,tax paper,new,hatchback,hybrid,auto,red,kh24,,,
10654805,2950,cars for sale,sale,phnom penh,01-apr-24,toyota,camry,1995,plate number,used,suv,petrol,auto,white,kh24,,,
10756886,8500,cars for sale,sale,phnom penh,01-apr-24,toyota,prius,2005,plate number,used,hatchback,hybrid,auto,silver,kh24,,,
10758873,13200,cars for sale,sale,phnom penh,01-apr-24,toyota,prius,2008,tax paper,new,sedan,hybrid,auto,white,kh24,,,
7099356,25,parts & accessories,,preah sihanouk,01-apr-24,,,,,new,,,,,kh24,,,
6544477,65,parts & accessories,,preah sihanouk,01-apr-24,,,,,new,,,,,kh24,,,
10733397,900,parts & accessories,,preah sihanouk,01-apr-24,,,,,used,,,,,kh24,,,
10582860,1000,motorcycles for sale,,preah sihanouk,01-apr-24,,,2006,plate number,used,,,,white,kh24,,,
10294803,76000,cars for sale,sale,phnom penh,01-apr-24,lexus,rx450h,2016,tax paper,new,suv,hybrid,auto,white,kh24,,,
10382080,7000,cars for sale,sale,phnom penh,01-apr-24,toyota,land cruiser,1992,plate number,used,suv,diesel,auto,black,kh24,,,
10686014,9000,cars for sale,sale,battambang,01-apr-24,kia,morning,2012,plate number,new,other,petrol,auto,white,kh24,,,
10686025,12600,cars for sale,sale,battambang,01-apr-24,toyota,prius,2007,plate number,new,other,petrol,auto,white,kh24,,,
10686032,20800,cars for sale,sale,battambang,01-apr-24,toyota,prius,2012,plate number,new,other,petrol,auto,other,kh24,,,
10686039,11200,cars for sale,sale,battambang,01-apr-24,toyota,prius,2006,plate number,new,other,petrol,auto,silver,kh24,,,
10686055,16500,cars for sale,sale,battambang,01-apr-24,toyota,highlander,2002,plate number,new,other,petrol,auto,gold,kh24,,,
10686064,11500,cars for sale,sale,battambang,01-apr-24,toyota,camry,2002,plate number,new,other,petrol,auto,white,kh24,,,
