11878664,40500,Cars for Sale,sale,Phnom Penh,,Toyota,Fortuner,2018,Plate Number,,,Diesel,Auto,White,kh24,,,
11825699,780,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11864210,30500,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2013,Tax Paper,,MPV (Minivan),Hybrid,Auto,Black,kh24,,,
11557043,21900,Cars for Sale,sale,Phnom Penh,,Lexus,HS,2010,Tax Paper,,Sedan,Hybrid,Auto,Black,kh24,,,
11655593,1225,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Gray,kh24,,,
11926808,27000,Lorries, Vans & Tractors,,Phnom Penh,,,,,,,,,,,kh24,,,
11928708,20,Vehicles For Rent,,Phnom Penh,,,,,,,,,Manual,,kh24,,,
11392394,514,Vehicles For Rent,,Phnom Penh,,,,,,,,,,,kh24,,,
11566020,1800,Vehicles For Rent,,Phnom Penh,,,,,,,,Petrol,Auto,,kh24,,,
11566031,1500,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Auto,,kh24,,,
11655590,2050,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,White,kh24,,,
11469339,80,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11896139,760,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11674971,102800,Cars for Sale,sale,Phnom Penh,,Li,L9,2024,Tax Paper,,SUV,Hybrid,Auto,Green,kh24,,,
11552163,210,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11829606,18500,Cars for Sale,sale,Phnom Penh,,Lexus,LX470,2003,Plate Number,,SUV,Petrol,Auto,Black,kh24,,,
11919773,14400,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2010,Tax Paper,,Other,Hybrid,Auto,Silver,kh24,,,
11701330,6300,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Gray,kh24,,,
11778618,75000,Cars for Sale,sale,Kandal,,Toyota,Alphard,2018,Tax Paper,,MPV (Minivan),Petrol,Auto,White,kh24,,,
11797059,11000,Cars for Sale,sale,Siem Reap,,Lexus,RX300,2001,Plate Number,,SUV,Petrol,Auto,Gold,kh24,,,
11749924,6900,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Green,kh24,,,
11371891,450,Vehicles For Rent,,Phnom Penh,,,,,,,,Petrol,,,kh24,,,
11662526,35,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11687559,13900,Cars for Sale,sale,Phnom Penh,,Kia,Morning,2017,Tax Paper,,,Petrol,Auto,White,kh24,,,
11923538,145,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11757836,29700,Cars for Sale,sale,Phnom Penh,,Ford,Ranger Raptor,2022,Plate Number,,Pickup,Diesel,Auto,Black,kh24,,,
11409198,3200,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,White,kh24,,,
11596775,3280,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,White,kh24,,,
11777879,38300,Cars for Sale,sale,Phnom Penh,,Toyota,Hilux Rally,2023,Plate Number,,Pickup,Diesel,Auto,White,kh24,,,
11522398,120,Vehicles For Rent,,Phnom Penh,,,,,,,,Petrol,Auto,,kh24,,,
11566019,1350,Vehicles For Rent,,Phnom Penh,,,,,,,,Petrol,Auto,,kh24,,,
11566027,1300,Vehicles For Rent,,Phnom Penh,,,,,,,,,Auto,,kh24,,,
11568002,500,Vehicles For Rent,,Phnom Penh,,,,,,,,Petrol,Auto,,kh24,,,
11408678,40,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Manual,,kh24,,,
11566018,2000,Vehicles For Rent,,Phnom Penh,,,,,,,,Petrol,Auto,,kh24,,,
11865649,31500,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2012,Tax Paper,,MPV (Minivan),Petrol,Auto,White,kh24,,,
11400100,40,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Manual,,kh24,,,
11566036,2500,Vehicles For Rent,,Phnom Penh,,,,,,,,Petrol,Auto,,kh24,,,
11732706,1100,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,White,kh24,,,
11677696,158000,Cars for Sale,sale,Phnom Penh,,Toyota,Land Cruiser,2023,Tax Paper,,Other,Petrol,Auto,White,kh24,,,
