11773294,30,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11860531,480,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11886671,390,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11932586,220,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11974961,3700,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Gray,kh24,,,
11880130,980,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11955482,8900,Cars for Sale,sale,Phnom Penh,,Kia,Picanto,2022,Plate Number,,Hatchback,Petrol,Auto,White,kh24,,,
11957069,17500,Cars for Sale,sale,Phnom Penh,,Ford,Ecosport,2021,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11988097,14500,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Red,kh24,,,
11515994,45,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11963234,1050,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Blue,kh24,,,
11796507,31500,Cars for Sale,sale,Phnom Penh,,BMW,640i,2013,Plate Number,,Sedan,Petrol,Auto,Black,kh24,,,
11965950,29500,Cars for Sale,sale,Phnom Penh,,Porsche,Panamera,2012,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11400139,40,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Manual,,kh24,,,
11520347,1788,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11911953,60,Vehicles For Rent,,Phnom Penh,,,,,,,,Electric,Auto,,kh24,,,
11911310,80,Vehicles For Rent,,Phnom Penh,,,,,,,,Electric,Auto,,kh24,,,
11926795,2000,Vehicles For Rent,,Svay Rieng,,,,,,,,Petrol,,,kh24,,,
11734171,1180,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11408571,1350,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Red,kh24,,,
11838162,12500,Cars for Sale,sale,Phnom Penh,,Ford,Fiesta,2018,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11565274,720,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11459406,11900,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2008,Tax Paper,,,,,Blue,kh24,,,
11421230,650,Vehicles For Rent,,Phnom Penh,,,,,,,,Petrol,Auto,,kh24,,,
11988093,80,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Auto,,kh24,,,
11843521,1860,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11912614,15900,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2010,Tax Paper,,,,Auto,Gray,kh24,,,
11928905,2280,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Other,kh24,,,
11988090,1069,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Blue,kh24,,,
11922207,41800,Cars for Sale,sale,Phnom Penh,,CHANGAN,Other,2024,Tax Paper,,Pickup,Hybrid,Auto,White,kh24,,,
11826265,21000,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2012,Tax Paper,,Sedan,Petrol,Auto,White,kh24,,,
11988089,50,Others,,Phnom Penh,,,,,,,,,,,kh24,,,
11774331,18900,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2011,Tax Paper,,Hatchback,Hybrid,Auto,White,kh24,,,
11854978,1250,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11897516,128000,Cars for Sale,sale,Phnom Penh,,Lexus,LX570,2017,Plate Number,,SUV,Petrol,,White,kh24,,,
11738846,53800,Cars for Sale,sale,Phnom Penh,,Toyota,Land Cruiser,2012,Plate Number,,SUV,Petrol,Auto,Black,kh24,,,
11981364,59000,Cars for Sale,sale,Phnom Penh,,Porsche,Other,2016,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11860797,36.63,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11988084,7500,Cars for Sale,sale,Phnom Penh,,Toyota,Vitz,2009,Plate Number,,Hatchback,Petrol,Auto,Beige,kh24,,,
11988082,20500,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2010,Tax Paper,,Sedan,Hybrid,Auto,White,kh24,,,
11941749,85900,Cars for Sale,sale,Phnom Penh,,Land Rover,Range Rover Vogue,2017,Plate Number,,SUV,Diesel,Auto,Black,kh24,,,
11828516,2500,Cars for Sale,sale,Svay Rieng,,Nissan,Datsun/Nissan Z-car,1984,Plate Number,,Sedan,Diesel,Manual,White,kh24,,,
11577078,112800,Cars for Sale,sale,Phnom Penh,,DENZA,D9,2024,Tax Paper,,MPV (Minivan),Hybrid,Auto,Black,kh24,,,
11961518,139800,Cars for Sale,sale,Phnom Penh,,Land Rover,Range Rover Vogue,2020,Plate Number,,SUV,Diesel,Auto,White,kh24,,,
11877985,27500,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,SLK-Class,2013,Plate Number,,Convertible,Petrol,Auto,White,kh24,,,
11553931,85,Others,,Phnom Penh,,,,,,,,,,,kh24,,,
11878425,27800,Cars for Sale,sale,Phnom Penh,,Ford,Ranger,2021,Plate Number,,,Diesel,Manual,White,kh24,,,
11619590,2650,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11988078,90000,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2018,Plate Number,,MPV (Minivan),Petrol,Auto,White,kh24,,,
11985080,16500,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2010,Tax Paper,,,,,Gray,kh24,,,
11504257,60,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11874382,28500,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2013,Tax Paper,,Other,Petrol,Auto,White,kh24,,,
11988074,16300,Cars for Sale,sale,Phnom Penh,,Toyota,Highlander,2004,Plate Number,,SUV,Petrol,Auto,Gold,kh24,,,
11963763,7500,Cars for Sale,sale,Phnom Penh,,Toyota,Tacoma,2002,Plate Number,,Pickup,Petrol,Auto,Silver,kh24,,,
11943165,29800,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,C-Class,2015,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11985470,53000,Cars for Sale,sale,Phnom Penh,,Lexus,NX,2018,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11970774,34000,Cars for Sale,sale,Phnom Penh,,Nissan,Navara,2021,Plate Number,,Pickup,Diesel,Auto,White,kh24,,,
11661613,4200,Cars for Sale,sale,Phnom Penh,,Toyota,Camry,1998,Plate Number,,Sedan,Petrol,Auto,Black,kh24,,,
11844932,1200,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11907940,13500,Cars for Sale,sale,Phnom Penh,,Land Rover,Range Rover Sport,2010,Plate Number,,,Diesel,Auto,Black,kh24,,,
11779397,11500,Cars for Sale,sale,Phnom Penh,,Kia,Ray,2016,Tax Paper,,,Petrol,Auto,White,kh24,,,
11988073,41500,Cars for Sale,sale,Phnom Penh,,Mazda,CX-9,2022,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11974278,45500,Cars for Sale,sale,Phnom Penh,,Toyota,Fortuner,2020,Plate Number,,SUV,Diesel,Auto,White,kh24,,,
11565224,1580,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11973667,1800,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Blue,kh24,,,
11988070,17500,Cars for Sale,sale,Phnom Penh,,Ford,Ecosport,2021,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11988065,6300,Cars for Sale,sale,Phnom Penh,,Kia,Morning,2010,Plate Number,,Other,Petrol,Auto,Yellow,kh24,,,
11500557,70,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Manual,,kh24,,,
11489538,99,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Manual,,kh24,,,
11988061,19900,Cars for Sale,sale,Phnom Penh,,Lexus,RX330,2004,Plate Number,,SUV,Petrol,Auto,Gold,kh24,,,
11912610,16900,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2011,Tax Paper,,,,Auto,Gray,kh24,,,
11988055,465.3,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11783876,13200,Cars for Sale,sale,Phnom Penh,,Toyota,Yaris,2012,Plate Number,,,Petrol,Auto,White,kh24,,,
11988054,11800,Cars for Sale,sale,Phnom Penh,,Lexus,RX300,2001,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11968306,1580,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11963172,1480,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11938192,25500,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,C300,2015,Tax Paper,,Sedan,Petrol,Auto,Black,kh24,,,
11938182,26655,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,C300,2015,Tax Paper,,Sedan,Petrol,Auto,Black,kh24,,,
11889495,780,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11984005,215,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Blue,kh24,,,
11988049,1100,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Auto,,kh24,,,
11421223,599,Vehicles For Rent,,Phnom Penh,,,,,,,,Hybrid,Auto,,kh24,,,
11394388,3550,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Yellow,kh24,,,
11926036,1150,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11863663,1800,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11486700,19700,Cars for Sale,sale,Phnom Penh,,Toyota,Camry,2009,Tax Paper,,SUV,Petrol,Auto,White,kh24,,,
11891469,30000,Cars for Sale,sale,Phnom Penh,,Toyota,Other,2020,Plate Number,,,Diesel,Auto,Other,kh24,,,
11725643,7110,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,S-Class,1997,Plate Number,,,Petrol,Auto,Black,kh24,,,
11750153,390,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11988038,1800,Motorcycles For Sale,,Kandal,,,,,Plate Number,,,,,Black,kh24,,,
11704354,700,Cars for Sale,sale,Banteay Meanchey,,Toyota,Previa,1991,Plate Number,,Pickup,LPG,Auto,Red,kh24,,,
11960767,2600,Vehicles For Rent,,Svay Rieng,,,,,,,,Petrol,,,kh24,,,
11887347,138000,Cars for Sale,sale,Phnom Penh,,Toyota,Land Cruiser PRADO,2024,Plate Number,,SUV,Petrol,,Black,kh24,,,
11965460,1070,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,White,kh24,,,
11961521,113800,Cars for Sale,sale,Phnom Penh,,Land Rover,Range Rover Vogue,2018,Plate Number,,SUV,Petrol,Auto,Black,kh24,,,
11573820,43800,Cars for Sale,sale,Phnom Penh,,CHANGAN,Other,2024,Tax Paper,,Pickup,Hybrid,Auto,White,kh24,,,
11983371,410,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Red,kh24,,,
11457265,5,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11965864,130,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11968106,10,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11942451,1030,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Red,kh24,,,
11964147,255,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11984652,250,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11984647,275,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11981555,280,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Orange,kh24,,,
11981550,380,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11988032,650,Lorries, Vans & Tractors,,Banteay Meanchey,,,,,,,,,,,kh24,,,
11408431,430,Vehicles For Rent,,Phnom Penh,,,,,,,,Petrol,Auto,,kh24,,,
11750040,25000,Cars for Sale,sale,Preah Sihanouk,,Mercedes-Benz,Maybach,2007,Plate Number,,,Diesel,Auto,Black,kh24,,,
11726389,19500,Cars for Sale,sale,Preah Sihanouk,,Mercedes-Benz,C300,2009,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11803245,500,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11803340,2000,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11624108,7,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11945895,14300,Cars for Sale,sale,Phnom Penh,,Lexus,IS,2006,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11396798,6600,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11702849,7700,Cars for Sale,sale,Phnom Penh,,Kia,Morning,2012,Tax Paper,,Other,Petrol,Auto,Silver,kh24,,,
11797360,1330,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Red,kh24,,,
11869356,13400,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2008,Tax Paper,,Sedan,Hybrid,Auto,Gray,kh24,,,
11927316,18900,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2012,Tax Paper,,Hatchback,Hybrid,Auto,Blue,kh24,,,
11929401,620,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,White,kh24,,,
11741956,9999,Cars for Sale,sale,Phnom Penh,,Tesla,Model 3,2018,Tax Paper,,Sedan,Electric,Auto,White,kh24,,,
11988007,1400,Tuk Tuk & Remork,,Preah Sihanouk,,,,,,,,,,,kh24,,,
11822689,48800,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2015,Tax Paper,,Other,Petrol,Auto,Black,kh24,,,
11918431,14500,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2010,Plate Number,,Sedan,Hybrid,Auto,Blue,kh24,,,
11622221,80,Parts & Accessories,,Preah Sihanouk,,,,,,,,,,,kh24,,,
11988000,1950,Cars for Sale,sale,Battambang,,Nissan,March,1992,Plate Number,,Other,Petrol,Auto,Gray,kh24,,,
11884861,580,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Orange,kh24,,,
11981418,3800,Cars for Sale,sale,Phnom Penh,,Honda,CR-V,1997,Plate Number,,Sedan,Petrol,Auto,Silver,kh24,,,
11952933,2,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11870943,104800,Cars for Sale,sale,Phnom Penh,,Land Rover,Defender,2020,Plate Number,,SUV,Diesel,Auto,White,kh24,,,
11784386,36531,Cars for Sale,sale,Phnom Penh,,Toyota,Corolla CROSS,2023,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11421182,450,Vehicles For Rent,,Phnom Penh,,,,,,,,Petrol,Auto,,kh24,,,
11841022,620,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Red,kh24,,,
11871699,106000,Cars for Sale,sale,Phnom Penh,,Land Rover,Defender,2020,Plate Number,,SUV,Diesel,Auto,White,kh24,,,
11847107,18900,Cars for Sale,sale,Phnom Penh,,Land Rover,Range Rover Evoque,2012,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11707839,21800,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2013,Tax Paper,,Hatchback,Hybrid,Auto,White,kh24,,,
11972491,8500,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2005,Plate Number,,Other,,Auto,Blue,kh24,,,
11964647,11000,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2005,Plate Number,,Other,Hybrid,Auto,White,kh24,,,
11881355,12800,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2008,Tax Paper,,Sedan,Hybrid,Auto,White,kh24,,,
11979455,26300,Cars for Sale,sale,Phnom Penh,,Nissan,Navara,2019,Plate Number,,Pickup,Diesel,Auto,White,kh24,,,
11768373,6200,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Orange,kh24,,,
11884048,630,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11827236,16900,Cars for Sale,sale,Battambang,,Toyota,Hilux Vigo,2012,Plate Number,,Pickup,Diesel,Auto,Black,kh24,,,
11979055,14000,Cars for Sale,sale,Battambang,,Ford,Ranger,2011,Plate Number,,Pickup,Diesel,Auto,Red,kh24,,,
11928946,1750,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11689459,23500,Cars for Sale,sale,Phnom Penh,,Land Rover,Discovery 4,2011,Plate Number,,SUV,Diesel,Auto,Gold,kh24,,,
11987865,17300,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2011,Tax Paper,,Sedan,Hybrid,Auto,Black,kh24,,,
