11552249,11.25,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11552330,168,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11925816,36900,Cars for Sale,sale,Phnom Penh,,Toyota,BZ4x,2023,Plate Number,,Hatchback,Electric,Auto,White,kh24,,,
11669116,45000,Cars for Sale,sale,Phnom Penh,,BAIC,BJ30e,2025,Tax Paper,,Other,Hybrid,Auto,Other,kh24,,,
11898615,18200,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2012,Tax Paper,,Hatchback,Hybrid,Auto,Green,kh24,,,
11372139,7500,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Brown,kh24,,,
11909152,58168,Cars for Sale,sale,Phnom Penh,,Jeep,Wrangler,2021,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11883287,20500,Cars for Sale,sale,Phnom Penh,,Lexus,CT,2012,Tax Paper,,,,,Gray,kh24,,,
11883233,38500,Cars for Sale,sale,Phnom Penh,,Lexus,NX,2015,Tax Paper,,,,,Gray,kh24,,,
11905972,58168,Cars for Sale,sale,Phnom Penh,,Jeep,Rubicon,2019,Tax Paper,,Other,Petrol,,White,kh24,,,
11962478,16600,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2010,Tax Paper,,,,,Silver,kh24,,,
11962477,650,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11962473,480,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,White,kh24,,,
11768000,2300,Lorries, Vans & Tractors,,Svay Rieng,,,,,,,Other,,,,kh24,,,
11555494,8.4,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11790725,410,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Gray,kh24,,,
11559285,22.5,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11775127,21600,Cars for Sale,sale,Phnom Penh,,Toyota,Raize,2022,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11839669,20200,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2013,Tax Paper,,Hatchback,Hybrid,Auto,White,kh24,,,
11855266,12800,Cars for Sale,sale,Phnom Penh,,Toyota,Camry,2008,Plate Number,,,Petrol,Auto,White,kh24,,,
11953867,9800,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2005,Plate Number,,Sedan,Hybrid,Auto,White,kh24,,,
11959529,1,Others,,Phnom Penh,,,,,,,,,,,kh24,,,
11928706,20,Vehicles For Rent,,Phnom Penh,,,,,,,,,Manual,,kh24,,,
11475607,100,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11921652,10700,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2006,Plate Number,,,Petrol,Auto,Silver,kh24,,,
11697821,9400,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2004,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11838766,145000,Cars for Sale,sale,Phnom Penh,,Porsche,911,2014,Tax Paper,,Sports,Petrol,Auto,White,kh24,,,
11727812,34800,Cars for Sale,sale,Phnom Penh,,Kia,EV5,2024,Tax Paper,,SUV,Electric,Auto,White,kh24,,,
11943283,20,Vehicles For Rent,,Phnom Penh,,,,,,,,Diesel,Manual,,kh24,,,
11730159,35800,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,C300,2015,Tax Paper,,Sedan,Petrol,Auto,Black,kh24,,,
11795823,78500,Cars for Sale,sale,Phnom Penh,,GAC,GN8,2024,Tax Paper,,MPV (Minivan),Petrol,Auto,Black,kh24,,,
11941454,10300,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2007,Plate Number,,,,Auto,Silver,kh24,,,
11962452,1400,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11936700,350,Motorcycles For Sale,,Preah Sihanouk,,,,,Plate Number,,,,,White,kh24,,,
11947187,19900,Cars for Sale,sale,Phnom Penh,,Hyundai,Venue,2021,Plate Number,,SUV,Petrol,Auto,Gray,kh24,,,
11864191,89500,Cars for Sale,sale,Phnom Penh,,Toyota,Alphard,2018,Tax Paper,,,Hybrid,Auto,White,kh24,,,
11403378,30900,Cars for Sale,sale,Phnom Penh,,CHANGAN,UNI-T,2023,Plate Number,,,Petrol,Auto,White,kh24,,,
11946126,16900,Cars for Sale,sale,Phnom Penh,,Mazda,Mazda2,2023,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11781869,158000,Cars for Sale,sale,Phnom Penh,,Lexus,Other,2019,Plate Number,,SUV,Petrol,Auto,Black,kh24,,,
11474023,21500,Cars for Sale,sale,Phnom Penh,,Other,,2025,Tax Paper,,,Petrol,Auto,Red,kh24,,,
11615743,7500,Cars for Sale,sale,Siem Reap,,Toyota,Corolla,2003,Plate Number,,Sedan,Petrol,Auto,Gold,kh24,,,
11891877,7500,Cars for Sale,sale,Siem Reap,,Toyota,Vitz,2008,Plate Number,,Sedan,Petrol,Auto,Silver,kh24,,,
11956354,4500,Cars for Sale,sale,Siem Reap,,Kia,Morning,2004,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11951591,12700,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2006,Tax Paper,,SUV,Hybrid,Auto,White,kh24,,,
11926790,23661,Cars for Sale,sale,Phnom Penh,,Toyota,Raize,2024,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11709431,149999,Cars for Sale,sale,Phnom Penh,,Toyota,Land Cruiser,2022,Plate Number,,,Diesel,Auto,White,kh24,,,
11448099,180,Parts & Accessories,,Phnom Penh,,,,,,,,,,,kh24,,,
11781300,41650,Cars for Sale,sale,Phnom Penh,,Ford,Freestar,2020,Plate Number,,Pickup,Diesel,Auto,White,kh24,,,
11779522,49800,Cars for Sale,sale,Phnom Penh,,Hyundai,Staria,2023,Plate Number,,MPV (Minivan),Diesel,Auto,White,kh24,,,
11733630,58900,Cars for Sale,sale,Phnom Penh,,Lexus,LX570,2013,Plate Number,,,,Auto,Gold,kh24,,,
11867817,2100,Motorcycles For Sale,,Siem Reap,,,,,Plate Number,,,,,Black,kh24,,,
11719566,1800,Motorcycles For Sale,,Siem Reap,,,,,Plate Number,,,,,White,kh24,,,
11925992,31000,Cars for Sale,sale,Phnom Penh,,Toyota,Tundra,2014,Plate Number,,Pickup,Petrol,Auto,White,kh24,,,
11864184,28500,Cars for Sale,sale,Phnom Penh,,Audi,A8,2013,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11842052,38987,Cars for Sale,sale,Phnom Penh,,Ford,Ranger Wildtrak,2021,Plate Number,,Pickup,Diesel,Auto,White,kh24,,,
11946069,62500,Cars for Sale,sale,Phnom Penh,,Mercedes-Benz,GLE-Class,2017,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11875398,33800,Cars for Sale,sale,Phnom Penh,,Ford,Ranger Wildtrak,2019,Plate Number,,Pickup,Diesel,Auto,White,kh24,,,
