11902867,4950,Cars for Sale,sale,Phnom Penh,,Toyota,Camry,2000,Plate Number,,Sedan,Petrol,Auto,Black,kh24,,,
11963534,3700,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Red,kh24,,,
11963532,50,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11909343,29500,Cars for Sale,sale,Takeo,,Toyota,Fortuner,2017,Plate Number,,SUV,Diesel,Auto,White,kh24,,,
11826790,13900,Cars for Sale,sale,Phnom Penh,,Toyota,Avenza,2016,Plate Number,,SUV,Petrol,Auto,Silver,kh24,,,
11938669,28500,Cars for Sale,sale,Phnom Penh,,Ford,Mustang,2016,Plate Number,,Sedan,Petrol,Auto,Black,kh24,,,
11838624,16000,Cars for Sale,sale,Phnom Penh,,Toyota,Highlander,2002,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11959636,13950,Cars for Sale,sale,Phnom Penh,,Toyota,Highlander,2003,Plate Number,,SUV,Petrol,Auto,Gold,kh24,,,
11918832,670,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11860641,388,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11760994,475,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11963530,18500,Cars for Sale,sale,Phnom Penh,,Ford,Ecosport,2021,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11863744,1790,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Red,kh24,,,
11963529,2720,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11927472,1125,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,White,kh24,,,
11905142,1350,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11929504,28500,Cars for Sale,sale,Phnom Penh,,Ford,Territory,2021,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11681793,1490,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Blue,kh24,,,
11590381,435,Vehicles For Rent,,Phnom Penh,,,,,,,,Petrol,Auto,,kh24,,,
11899935,2580,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Red,kh24,,,
11463499,1000,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Black,kh24,,,
11923548,1317.5,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Red,kh24,,,
11749040,2250,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Red,kh24,,,
11934720,16800,Cars for Sale,sale,Phnom Penh,,Mazda,Mazda2,2023,Plate Number,,Sedan,Petrol,Auto,White,kh24,,,
11776513,21500,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2013,Tax Paper,,Hatchback,Petrol,Auto,White,kh24,,,
11803816,17800,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2012,Tax Paper,,Hatchback,Petrol,Auto,Gray,kh24,,,
11776470,18800,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2012,Tax Paper,,Hatchback,Petrol,Auto,Gray,kh24,,,
11963525,570,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Blue,kh24,,,
11963521,340,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Gray,kh24,,,
11960098,18700,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2014,Tax Paper,,Sedan,Hybrid,Auto,White,kh24,,,
11751131,990,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Other,kh24,,,
11963518,45900,Cars for Sale,sale,Phnom Penh,,Ford,Ranger Raptor,2022,Plate Number,,Pickup,Diesel,Auto,White,kh24,,,
11963516,52000,Cars for Sale,sale,Phnom Penh,,AVATR,Other,2025,Tax Paper,,SUV,Electric,Auto,White,kh24,,,
11963517,16500,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2010,Tax Paper,,Sedan,Hybrid,Auto,Black,kh24,,,
11763164,19200,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2012,Tax Paper,,,Electric,Auto,Gray,kh24,,,
11943031,46900,Cars for Sale,sale,Phnom Penh,,Ford,Ranger Wildtrak,2023,Plate Number,,Pickup,Diesel,Auto,White,kh24,,,
11556749,1170,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,White,kh24,,,
11890344,30900,Cars for Sale,sale,Phnom Penh,,Changhe,Other,2023,Plate Number,,SUV,Petrol,Auto,Other,kh24,,,
11963512,2800,Bicycles,,Phnom Penh,,,,,,,,,,,kh24,,,
11935501,5.75,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11935412,2.18,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11935406,4.97,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11935387,4.21,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11963510,280,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Silver,kh24,,,
11921558,3.7,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11937980,5500,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Black,kh24,,,
11956762,18500,Cars for Sale,sale,Phnom Penh,,MG,ZS,2020,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11933402,6200,Cars for Sale,sale,Phnom Penh,,Kia,Morning,2009,Plate Number,,,Petrol,Auto,White,kh24,,,
11921503,3.19,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11921476,3.75,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11921373,4.21,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11921428,4.46,Maintenance & Repair,,Phnom Penh,,,,,,,,,,,kh24,,,
11963508,8800,Cars for Sale,sale,Phnom Penh,,Honda,Ridgeline,2006,Plate Number,,Pickup,Petrol,Auto,Black,kh24,,,
11763153,17900,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2010,Tax Paper,,SUV,Hybrid,Auto,Silver,kh24,,,
11773185,12000,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2008,Tax Paper,,Sedan,Hybrid,Auto,Gold,kh24,,,
11963494,8200,Cars for Sale,sale,Phnom Penh,,Kia,Morning,2012,Tax Paper,,,Petrol,Auto,Other,kh24,,,
11963491,11900,Cars for Sale,sale,Phnom Penh,,Kia,Picanto,2022,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11875398,33800,Cars for Sale,sale,Phnom Penh,,Ford,Ranger Wildtrak,2019,Plate Number,,Pickup,Diesel,Auto,White,kh24,,,
11914410,8400,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Red,kh24,,,
11955184,3700,Cars for Sale,sale,Kampong Speu,,Toyota,Corolla,1999,Plate Number,,Sedan,Petrol,Auto,Blue,kh24,,,
11955525,8900,Cars for Sale,sale,Banteay Meanchey,,Kia,Ray,2012,Plate Number,,Sedan,Petrol,Auto,Green,kh24,,,
11945689,9600,Cars for Sale,sale,Banteay Meanchey,,Toyota,Prius,2006,Plate Number,,SUV,Petrol,Auto,Blue,kh24,,,
11920949,40500,Cars for Sale,sale,Phnom Penh,,Ford,Territory,2024,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11940792,26200,Cars for Sale,sale,Phnom Penh,,Toyota,Rush,2022,Plate Number,,SUV,Petrol,Auto,White,kh24,,,
11963482,450,Motorcycles For Sale,,Phnom Penh,,,,,Plate Number,,,,,Red,kh24,,,
11832804,16500,Cars for Sale,sale,Phnom Penh,,Mini,Cooper Countryman,2014,Plate Number,,SUV,Petrol,Auto,Red,kh24,,,
11885366,9800,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2006,Plate Number,,Sedan,Hybrid,Auto,Red,kh24,,,
11927447,9100,Cars for Sale,sale,Phnom Penh,,Toyota,Highlander,2001,Plate Number,,SUV,LPG,Auto,Gold,kh24,,,
11856128,1390,Motorcycles For Sale,,Siem Reap,,,,,Plate Number,,,,,Black,kh24,,,
11942268,21600,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2012,Tax Paper,,Sedan,Hybrid,Auto,White,kh24,,,
11690093,1850,Motorcycles For Sale,,Siem Reap,,,,,Plate Number,,,,,Black,kh24,,,
11926829,12600,Cars for Sale,sale,Phnom Penh,,Toyota,Vitz,2016,Tax Paper,,Sedan,Petrol,Auto,White,kh24,,,
11963472,3250,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,Red,kh24,,,
11913537,46500,Cars for Sale,sale,Phnom Penh,,Mini,Cooper,2025,Tax Paper,,SUV,Electric,Auto,Gray,kh24,,,
11863837,12800,Cars for Sale,sale,Phnom Penh,,Toyota,Prius,2008,Tax Paper,,Sedan,Hybrid,Auto,White,kh24,,,
11897434,5400,Cars for Sale,sale,Siem Reap,,Kia,Morning,2009,Plate Number,,,Petrol,Auto,Silver,kh24,,,
11871603,23000,Cars for Sale,sale,Phnom Penh,,Toyota,Fortuner,2013,Plate Number,,SUV,Diesel,Auto,Gold,kh24,,,
11963469,57500,Cars for Sale,sale,Phnom Penh,,Ford,Ranger Raptor,2023,Plate Number,,Pickup,Petrol,Auto,Red,kh24,,,
11917395,26900,Cars for Sale,sale,Phnom Penh,,Lexus,HS,2010,Tax Paper,,Sedan,Hybrid,Auto,Silver,kh24,,,
11800351,10800,Cars for Sale,sale,Phnom Penh,,Kia,Ray,2013,Tax Paper,,SUV,Petrol,Auto,Green,kh24,,,
11800363,11800,Cars for Sale,sale,Phnom Penh,,Kia,Ray,2015,Tax Paper,,SUV,Petrol,Auto,Green,kh24,,,
11800337,11800,Cars for Sale,sale,Phnom Penh,,Kia,Ray,2015,Tax Paper,,SUV,Petrol,Auto,White,kh24,,,
11787109,13900,Cars for Sale,sale,Phnom Penh,,Toyota,Camry,2007,Plate Number,,,Hybrid,Auto,White,kh24,,,
11726571,1750,Motorcycles For Sale,,Phnom Penh,,,,,Tax Paper,,,,,White,kh24,,,
11800302,11500,Cars for Sale,sale,Phnom Penh,,Kia,Ray,2014,Tax Paper,,SUV,Petrol,Auto,White,kh24,,,
11800321,12000,Cars for Sale,sale,Phnom Penh,,Kia,Ray,2016,Tax Paper,,SUV,Petrol,Auto,White,kh24,,,
